hr,weekday,workingday,mnth,season,temp,atemp,hum,windspeed,weathersit,holiday,cnt
21,3,1,11,4,0.36,0.3182,0.57,0.4627,1,0,66
22,3,1,11,4,0.34,0.303,0.61,0.4478,1,0,62
23,3,1,11,4,0.34,0.303,0.61,0.3582,1,0,51
0,4,0,11,4,0.32,0.303,0.57,0.2239,1,1,23
1,4,0,11,4,0.32,0.2879,0.57,0.4179,1,1,24
2,4,0,11,4,0.3,0.2879,0.61,0.2836,1,1,22
3,4,0,11,4,0.28,0.2879,0.65,0.1343,1,1,5
4,4,0,11,4,0.3,0.3182,0.61,0.0896,1,1,2
5,4,0,11,4,0.3,0.3182,0.61,0.1045,1,1,11
6,4,0,11,4,0.3,0.3182,0.61,0.0896,1,1,6
7,4,0,11,4,0.26,0.2727,0.75,0.1045,1,1,40
8,4,0,11,4,0.3,0.3182,0.65,0.0896,1,1,46
9,4,0,11,4,0.34,0.3485,0.61,0.0,1,1,81
10,4,0,11,4,0.36,0.3788,0.57,0.0,1,1,98
11,4,0,11,4,0.42,0.4242,0.41,0.2985,1,1,142
12,4,0,11,4,0.46,0.4545,0.36,0.2239,1,1,150
13,4,0,11,4,0.48,0.4697,0.33,0.2239,1,1,175
14,4,0,11,4,0.5,0.4848,0.31,0.2985,1,1,168
15,4,0,11,4,0.5,0.4848,0.31,0.2537,1,1,149
16,4,0,11,4,0.5,0.4848,0.34,0.2836,1,1,114
17,4,0,11,4,0.48,0.4697,0.33,0.1045,1,1,74
18,4,0,11,4,0.42,0.4242,0.5,0.0896,1,1,37
19,4,0,11,4,0.4,0.4091,0.54,0.1045,1,1,28
20,4,0,11,4,0.36,0.3485,0.76,0.1642,1,1,31
21,4,0,11,4,0.36,0.3485,0.71,0.1642,1,1,26
22,4,0,11,4,0.36,0.3485,0.71,0.1642,1,1,22
23,4,0,11,4,0.34,0.3485,0.76,0.1045,1,1,21
0,5,1,11,4,0.34,0.3333,0.76,0.1642,1,0,29
1,5,1,11,4,0.34,0.3636,0.76,0.0,1,0,14
2,5,1,11,4,0.28,0.2879,0.81,0.1045,1,0,10
3,5,1,11,4,0.28,0.2879,0.75,0.1045,1,0,2
4,5,1,11,4,0.3,0.3182,0.75,0.1045,1,0,7
5,5,1,11,4,0.28,0.3182,0.75,0.0,1,0,5
6,5,1,11,4,0.26,0.2727,0.81,0.1045,1,0,13
7,5,1,11,4,0.26,0.303,0.81,0.0,1,0,35
8,5,1,11,4,0.26,0.2727,0.81,0.1343,1,0,74
9,5,1,11,4,0.32,0.3485,0.76,0.0,1,0,95
10,5,1,11,4,0.36,0.3485,0.71,0.1642,1,0,142
11,5,1,11,4,0.4,0.4091,0.66,0.1045,1,0,226
12,5,1,11,4,0.46,0.4545,0.51,0.1045,1,0,272
13,5,1,11,4,0.5,0.4848,0.45,0.2239,1,0,283
14,5,1,11,4,0.52,0.5,0.39,0.2239,1,0,272
15,5,1,11,4,0.52,0.5,0.36,0.194,1,0,310
16,5,1,11,4,0.5,0.4848,0.39,0.1642,1,0,261
17,5,1,11,4,0.5,0.4848,0.34,0.1045,1,0,184
18,5,1,11,4,0.46,0.4545,0.44,0.0896,1,0,153
19,5,1,11,4,0.42,0.4242,0.67,0.0,1,0,134
20,5,1,11,4,0.4,0.4091,0.58,0.0896,1,0,95
21,5,1,11,4,0.36,0.3788,0.71,0.0,1,0,85
22,5,1,11,4,0.34,0.3485,0.71,0.0896,1,0,58
23,5,1,11,4,0.34,0.3485,0.76,0.1045,1,0,33
0,6,0,11,4,0.34,0.3485,0.76,0.1045,1,0,47
1,6,0,11,4,0.32,0.3333,0.76,0.0896,1,0,29
2,6,0,11,4,0.3,0.3182,0.81,0.1045,1,0,23
3,6,0,11,4,0.3,0.3333,0.81,0.0,1,0,17
4,6,0,11,4,0.3,0.3333,0.81,0.0,1,0,4
5,6,0,11,4,0.3,0.3182,0.75,0.1045,1,0,3
6,6,0,11,4,0.3,0.3182,0.75,0.0896,2,0,10
7,6,0,11,4,0.26,0.2727,0.87,0.1045,1,0,17
8,6,0,11,4,0.32,0.3333,0.76,0.0896,1,0,60
9,6,0,11,4,0.34,0.3485,0.76,0.0896,1,0,83
10,6,0,11,4,0.36,0.3788,0.81,0.0,1,0,141
11,6,0,11,4,0.4,0.4091,0.62,0.1045,1,0,230
12,6,0,11,4,0.44,0.4394,0.51,0.0,1,0,309
13,6,0,11,4,0.48,0.4697,0.44,0.0,1,0,325
14,6,0,11,4,0.48,0.4697,0.48,0.1343,2,0,299
15,6,0,11,4,0.5,0.4848,0.42,0.1045,2,0,314
16,6,0,11,4,0.46,0.4545,0.47,0.1343,2,0,275
17,6,0,11,4,0.46,0.4545,0.47,0.1343,2,0,184
18,6,0,11,4,0.42,0.4242,0.62,0.1642,2,0,185
19,6,0,11,4,0.4,0.4091,0.71,0.0896,2,0,146
20,6,0,11,4,0.42,0.4242,0.58,0.0,2,0,141
21,6,0,11,4,0.38,0.3939,0.82,0.0,2,0,92
22,6,0,11,4,0.38,0.3939,0.76,0.0,2,0,65
23,6,0,11,4,0.36,0.3788,0.81,0.0,1,0,69
0,0,0,11,4,0.36,0.3788,0.81,0.0,1,0,46
1,0,0,11,4,0.36,0.3788,0.81,0.0,1,0,44
2,0,0,11,4,0.34,0.3636,0.81,0.0,1,0,31
3,0,0,11,4,0.34,0.3636,0.87,0.0,1,0,17
4,0,0,11,4,0.34,0.3485,0.87,0.1045,1,0,4
5,0,0,11,4,0.36,0.3485,0.87,0.194,1,0,5
6,0,0,11,4,0.38,0.3939,0.82,0.1642,1,0,9
7,0,0,11,4,0.38,0.3939,0.87,0.2239,1,0,23
8,0,0,11,4,0.4,0.4091,0.82,0.2985,1,0,42
9,0,0,11,4,0.46,0.4545,0.72,0.2836,1,0,111
10,0,0,11,4,0.46,0.4545,0.72,0.2836,1,0,189
11,0,0,11,4,0.5,0.4848,0.63,0.3582,1,0,240
12,0,0,11,4,0.54,0.5152,0.56,0.2836,1,0,256
13,0,0,11,4,0.54,0.5152,0.6,0.194,1,0,313
14,0,0,11,4,0.62,0.6212,0.43,0.4627,1,0,313
15,0,0,11,4,0.62,0.6212,0.43,0.2836,1,0,317
16,0,0,11,4,0.56,0.5303,0.52,0.2537,1,0,323
17,0,0,11,4,0.54,0.5152,0.56,0.194,1,0,204
18,0,0,11,4,0.5,0.4848,0.63,0.1642,1,0,155
19,0,0,11,4,0.48,0.4697,0.67,0.2239,1,0,139
20,0,0,11,4,0.5,0.4848,0.63,0.2537,1,0,104
21,0,0,11,4,0.48,0.4697,0.67,0.2836,1,0,88
22,0,0,11,4,0.48,0.4697,0.72,0.2537,1,0,66
23,0,0,11,4,0.48,0.4697,0.72,0.2537,1,0,32
0,1,1,11,4,0.46,0.4545,0.77,0.2836,1,0,16
1,1,1,11,4,0.46,0.4545,0.77,0.2985,1,0,13
3,1,1,11,4,0.44,0.4394,0.88,0.2239,1,0,5
4,1,1,11,4,0.44,0.4394,0.82,0.0896,1,0,4
5,1,1,11,4,0.4,0.4091,0.87,0.0,1,0,34
6,1,1,11,4,0.42,0.4242,0.82,0.0896,1,0,104
7,1,1,11,4,0.42,0.4242,0.88,0.0,1,0,277
8,1,1,11,4,0.42,0.4242,0.94,0.0,2,0,407
9,1,1,11,4,0.44,0.4394,0.88,0.2239,2,0,208
10,1,1,11,4,0.48,0.4697,0.77,0.1343,2,0,107
11,1,1,11,4,0.52,0.5,0.68,0.1045,2,0,118
12,1,1,11,4,0.56,0.5303,0.6,0.1045,1,0,178
13,1,1,11,4,0.58,0.5455,0.56,0.0,2,0,162
14,1,1,11,4,0.6,0.6212,0.56,0.0,1,0,143
15,1,1,11,4,0.58,0.5455,0.6,0.1642,1,0,150
16,1,1,11,4,0.56,0.5303,0.6,0.194,1,0,264
17,1,1,11,4,0.58,0.5455,0.56,0.194,1,0,468
18,1,1,11,4,0.56,0.5303,0.64,0.2239,1,0,416
19,1,1,11,4,0.54,0.5152,0.73,0.2239,1,0,264
20,1,1,11,4,0.54,0.5152,0.73,0.2537,2,0,218
21,1,1,11,4,0.54,0.5152,0.77,0.2239,2,0,156
22,1,1,11,4,0.52,0.5,0.83,0.1045,2,0,109
23,1,1,11,4,0.52,0.5,0.83,0.1343,2,0,46
0,2,1,11,4,0.52,0.5,0.83,0.0,1,0,22
1,2,1,11,4,0.52,0.5,0.83,0.0896,1,0,17
2,2,1,11,4,0.5,0.4848,0.88,0.0,2,0,5
3,2,1,11,4,0.5,0.4848,0.88,0.0,2,0,2
4,2,1,11,4,0.52,0.5,0.83,0.3284,2,0,6
5,2,1,11,4,0.5,0.4848,0.88,0.2836,1,0,22
6,2,1,11,4,0.52,0.5,0.83,0.2836,1,0,89
7,2,1,11,4,0.52,0.5,0.77,0.2239,1,0,342
8,2,1,11,4,0.54,0.5152,0.77,0.2836,1,0,449
9,2,1,11,4,0.56,0.5303,0.73,0.4179,3,0,202
10,2,1,11,4,0.56,0.5303,0.73,0.4179,3,0,36
11,2,1,11,4,0.5,0.4848,0.88,0.2985,3,0,11
12,2,1,11,4,0.42,0.4242,0.82,0.4179,3,0,18
13,2,1,11,4,0.42,0.4242,0.77,0.2836,3,0,22
14,2,1,11,4,0.4,0.4091,0.94,0.194,3,0,36
15,2,1,11,4,0.4,0.4091,0.87,0.3284,3,0,65
16,2,1,11,4,0.4,0.4091,0.87,0.2239,3,0,151
17,2,1,11,4,0.4,0.4091,0.87,0.2985,2,0,354
18,2,1,11,4,0.4,0.4091,0.82,0.2985,2,0,358
19,2,1,11,4,0.4,0.4091,0.82,0.3284,2,0,250
20,2,1,11,4,0.38,0.3939,0.87,0.2537,2,0,184
21,2,1,11,4,0.38,0.3939,0.87,0.2537,2,0,125
22,2,1,11,4,0.38,0.3939,0.82,0.2985,1,0,95
23,2,1,11,4,0.36,0.3333,0.76,0.3881,1,0,53
0,3,1,11,4,0.36,0.3333,0.62,0.4179,1,0,24
1,3,1,11,4,0.34,0.303,0.66,0.3284,1,0,8
2,3,1,11,4,0.32,0.3182,0.7,0.1642,1,0,5
3,3,1,11,4,0.32,0.3182,0.7,0.1642,1,0,1
4,3,1,11,4,0.3,0.2879,0.75,0.2239,1,0,5
5,3,1,11,4,0.28,0.2727,0.81,0.194,1,0,22
6,3,1,11,4,0.26,0.2727,0.87,0.1045,1,0,103
7,3,1,11,4,0.26,0.2727,0.81,0.1045,1,0,285
8,3,1,11,4,0.28,0.2727,0.81,0.194,1,0,478
9,3,1,11,4,0.3,0.2879,0.75,0.2836,1,0,193
10,3,1,11,4,0.34,0.3182,0.66,0.2239,1,0,110
11,3,1,11,4,0.38,0.3939,0.54,0.2985,1,0,122
12,3,1,11,4,0.36,0.3333,0.53,0.2836,2,0,160
13,3,1,11,4,0.38,0.3939,0.43,0.3582,2,0,147
14,3,1,11,4,0.38,0.3939,0.43,0.3582,2,0,112
15,3,1,11,4,0.36,0.3333,0.46,0.3284,1,0,115
16,3,1,11,4,0.36,0.3333,0.46,0.2836,1,0,226
17,3,1,11,4,0.34,0.303,0.49,0.3284,2,0,380
18,3,1,11,4,0.34,0.303,0.49,0.3284,1,0,376
19,3,1,11,4,0.32,0.303,0.57,0.2836,2,0,279
20,3,1,11,4,0.32,0.303,0.57,0.2836,2,0,190
21,3,1,11,4,0.32,0.2879,0.53,0.3881,1,0,135
22,3,1,11,4,0.3,0.2727,0.56,0.2985,1,0,87
23,3,1,11,4,0.28,0.2576,0.52,0.2836,1,0,50
0,4,1,12,4,0.28,0.2576,0.52,0.3284,1,0,20
1,4,1,12,4,0.26,0.2424,0.6,0.2836,1,0,10
2,4,1,12,4,0.26,0.2273,0.56,0.2985,1,0,9
3,4,1,12,4,0.26,0.2424,0.56,0.2537,1,0,7
4,4,1,12,4,0.26,0.2424,0.56,0.2836,1,0,1
5,4,1,12,4,0.26,0.2424,0.56,0.2537,1,0,24
6,4,1,12,4,0.24,0.2121,0.65,0.2836,1,0,97
7,4,1,12,4,0.24,0.2121,0.65,0.3582,1,0,276
8,4,1,12,4,0.26,0.2273,0.6,0.3284,1,0,477
9,4,1,12,4,0.3,0.2727,0.52,0.3284,1,0,224
10,4,1,12,4,0.32,0.303,0.53,0.2985,1,0,93
11,4,1,12,4,0.34,0.3182,0.49,0.2537,1,0,102
12,4,1,12,4,0.36,0.3485,0.46,0.2239,1,0,148
13,4,1,12,4,0.4,0.4091,0.4,0.2239,1,0,154
14,4,1,12,4,0.4,0.4091,0.4,0.2239,1,0,150
15,4,1,12,4,0.4,0.4091,0.4,0.2239,1,0,154
16,4,1,12,4,0.4,0.4091,0.4,0.194,1,0,201
17,4,1,12,4,0.36,0.3485,0.46,0.1343,1,0,418
18,4,1,12,4,0.36,0.3636,0.43,0.1045,1,0,405
19,4,1,12,4,0.34,0.3485,0.46,0.1045,1,0,228
20,4,1,12,4,0.34,0.3485,0.46,0.1045,1,0,190
21,4,1,12,4,0.3,0.3182,0.61,0.1045,1,0,162
22,4,1,12,4,0.3,0.3333,0.61,0.0,1,0,104
23,4,1,12,4,0.26,0.2879,0.7,0.0896,1,0,73
0,5,1,12,4,0.26,0.2879,0.7,0.0896,1,0,38
1,5,1,12,4,0.24,0.2879,0.75,0.0,1,0,15
2,5,1,12,4,0.24,0.2879,0.75,0.0,1,0,10
3,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,1
4,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,3
5,5,1,12,4,0.22,0.2576,0.8,0.0896,1,0,23
6,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,87
7,5,1,12,4,0.22,0.2576,0.87,0.0896,1,0,205
8,5,1,12,4,0.24,0.2879,0.87,0.0,1,0,445
9,5,1,12,4,0.28,0.3182,0.81,0.0,1,0,246
10,5,1,12,4,0.3,0.2879,0.75,0.2239,1,0,105
11,5,1,12,4,0.34,0.3333,0.66,0.1642,1,0,160
12,5,1,12,4,0.36,0.3485,0.57,0.1343,1,0,204
13,5,1,12,4,0.4,0.4091,0.47,0.1343,1,0,207
14,5,1,12,4,0.42,0.4242,0.44,0.1045,1,0,170
15,5,1,12,4,0.42,0.4242,0.41,0.0896,1,0,199
16,5,1,12,4,0.42,0.4242,0.41,0.0896,1,0,276
17,5,1,12,4,0.42,0.4242,0.38,0.0,1,0,411
18,5,1,12,4,0.4,0.4091,0.5,0.0,1,0,372
19,5,1,12,4,0.34,0.3182,0.53,0.2537,1,0,265
20,5,1,12,4,0.38,0.3939,0.4,0.2836,1,0,190
21,5,1,12,4,0.34,0.3333,0.49,0.194,1,0,111
22,5,1,12,4,0.32,0.3182,0.53,0.194,1,0,102
23,5,1,12,4,0.32,0.303,0.53,0.2836,1,0,95
0,6,0,12,4,0.3,0.2879,0.56,0.2537,1,0,75
1,6,0,12,4,0.26,0.2576,0.65,0.194,1,0,71
2,6,0,12,4,0.26,0.2576,0.65,0.1642,1,0,50
3,6,0,12,4,0.24,0.2424,0.7,0.1343,1,0,9
4,6,0,12,4,0.22,0.2273,0.75,0.1343,1,0,8
5,6,0,12,4,0.24,0.2576,0.7,0.0896,1,0,6
6,6,0,12,4,0.24,0.2576,0.65,0.1045,1,0,11
7,6,0,12,4,0.22,0.2576,0.75,0.0896,1,0,26
8,6,0,12,4,0.24,0.2576,0.75,0.0896,1,0,63
9,6,0,12,4,0.26,0.2727,0.7,0.1045,1,0,124
10,6,0,12,4,0.32,0.3333,0.61,0.1343,1,0,195
11,6,0,12,4,0.32,0.3333,0.57,0.0896,1,0,275
12,6,0,12,4,0.36,0.3788,0.5,0.0,1,0,358
13,6,0,12,4,0.36,0.3636,0.5,0.0896,1,0,292
14,6,0,12,4,0.36,0.3788,0.46,0.0,1,0,343
15,6,0,12,4,0.38,0.3939,0.46,0.0,1,0,337
16,6,0,12,4,0.38,0.3939,0.46,0.0,1,0,305
17,6,0,12,4,0.36,0.3788,0.62,0.0,1,0,232
18,6,0,12,4,0.34,0.3333,0.53,0.1343,1,0,224
19,6,0,12,4,0.3,0.3182,0.61,0.0896,1,0,175
20,6,0,12,4,0.3,0.3182,0.61,0.0896,1,0,127
21,6,0,12,4,0.3,0.3182,0.61,0.0896,2,0,109
22,6,0,12,4,0.32,0.3333,0.61,0.0896,2,0,114
23,6,0,12,4,0.3,0.303,0.7,0.1343,1,0,85
0,0,0,12,4,0.3,0.3182,0.7,0.1045,1,0,83
1,0,0,12,4,0.3,0.3182,0.75,0.0896,1,0,74
2,0,0,12,4,0.26,0.303,0.81,0.0,1,0,62
3,0,0,12,4,0.28,0.3182,0.75,0.0,1,0,41
4,0,0,12,4,0.26,0.303,0.87,0.0,1,0,11
5,0,0,12,4,0.26,0.303,0.81,0.0,1,0,4
6,0,0,12,4,0.24,0.2879,0.93,0.0,1,0,4
7,0,0,12,4,0.26,0.303,0.87,0.0,1,0,26
8,0,0,12,4,0.26,0.303,0.87,0.0,1,0,55
9,0,0,12,4,0.3,0.3333,0.81,0.0,1,0,126
10,0,0,12,4,0.32,0.3333,0.81,0.1343,1,0,216
11,0,0,12,4,0.34,0.3333,0.81,0.1642,1,0,254
12,0,0,12,4,0.36,0.3485,0.81,0.1642,1,0,329
13,0,0,12,4,0.4,0.4091,0.66,0.2239,1,0,357
14,0,0,12,4,0.42,0.4242,0.62,0.1343,1,0,323
15,0,0,12,4,0.42,0.4242,0.62,0.194,1,0,296
16,0,0,12,4,0.42,0.4242,0.58,0.2239,1,0,330
17,0,0,12,4,0.38,0.3939,0.76,0.1343,1,0,245
18,0,0,12,4,0.38,0.3939,0.71,0.0,1,0,171
19,0,0,12,4,0.38,0.3939,0.76,0.0,1,0,173
20,0,0,12,4,0.36,0.3485,0.76,0.1343,1,0,124
21,0,0,12,4,0.36,0.3636,0.81,0.1045,1,0,72
22,0,0,12,4,0.34,0.3485,0.87,0.1045,1,0,64
23,0,0,12,4,0.34,0.3485,0.87,0.1045,1,0,45
0,1,1,12,4,0.32,0.3333,0.87,0.0896,1,0,24
1,1,1,12,4,0.32,0.3485,0.87,0.0,1,0,12
2,1,1,12,4,0.32,0.3485,0.87,0.0,1,0,8
3,1,1,12,4,0.32,0.3485,0.87,0.0,1,0,2
4,1,1,12,4,0.3,0.3182,0.87,0.1045,1,0,7
5,1,1,12,4,0.3,0.3182,0.87,0.1045,1,0,25
6,1,1,12,4,0.3,0.3182,0.93,0.0896,1,0,90
7,1,1,12,4,0.32,0.3485,0.9,0.0,1,0,283
8,1,1,12,4,0.32,0.3485,0.93,0.0,1,0,404
9,1,1,12,4,0.36,0.3636,0.87,0.0896,2,0,190
10,1,1,12,4,0.36,0.3636,0.87,0.0896,2,0,87
11,1,1,12,4,0.36,0.3636,0.87,0.0896,2,0,123
12,1,1,12,4,0.4,0.4091,0.76,0.1045,2,0,154
13,1,1,12,4,0.42,0.4242,0.71,0.0896,2,0,171
14,1,1,12,4,0.46,0.4545,0.67,0.0,2,0,133
15,1,1,12,4,0.46,0.4545,0.72,0.0896,2,0,148
16,1,1,12,4,0.5,0.4848,0.63,0.0896,1,0,248
17,1,1,12,4,0.42,0.4242,0.77,0.0,1,0,446
18,1,1,12,4,0.44,0.4394,0.77,0.0,1,0,399
19,1,1,12,4,0.46,0.4545,0.77,0.0,2,0,308
20,1,1,12,4,0.46,0.4545,0.82,0.1045,2,0,205
21,1,1,12,4,0.44,0.4394,0.88,0.0896,2,0,176
22,1,1,12,4,0.44,0.4394,0.88,0.1343,2,0,106
23,1,1,12,4,0.46,0.4545,0.88,0.1343,2,0,62
0,2,1,12,4,0.5,0.4848,0.77,0.2985,2,0,28
1,2,1,12,4,0.46,0.4545,0.88,0.2985,2,0,16
2,2,1,12,4,0.46,0.4545,0.87,0.194,2,0,3
3,2,1,12,4,0.46,0.4545,0.87,0.194,2,0,3
4,2,1,12,4,0.46,0.4545,0.88,0.2239,3,0,7
5,2,1,12,4,0.46,0.4545,0.88,0.2239,3,0,20
6,2,1,12,4,0.44,0.4394,0.94,0.2836,2,0,86
7,2,1,12,4,0.46,0.4545,0.94,0.194,2,0,234
8,2,1,12,4,0.46,0.4545,0.94,0.194,2,0,414
9,2,1,12,4,0.46,0.4545,0.94,0.2239,2,0,204
10,2,1,12,4,0.46,0.4545,0.94,0.2836,3,0,50
11,2,1,12,4,0.46,0.4545,0.94,0.2537,3,0,32
12,2,1,12,4,0.46,0.4545,1.0,0.2239,3,0,55
13,2,1,12,4,0.46,0.4545,1.0,0.194,3,0,71
14,2,1,12,4,0.48,0.4697,1.0,0.2239,3,0,75
15,2,1,12,4,0.5,0.4848,1.0,0.194,3,0,45
16,2,1,12,4,0.46,0.4545,1.0,0.2537,3,0,88
17,2,1,12,4,0.46,0.4545,1.0,0.2239,2,0,262
18,2,1,12,4,0.46,0.4545,1.0,0.2836,2,0,304
19,2,1,12,4,0.46,0.4545,1.0,0.2985,3,0,233
20,2,1,12,4,0.46,0.4545,1.0,0.2985,3,0,110
21,2,1,12,4,0.44,0.4394,1.0,0.194,2,0,114
22,2,1,12,4,0.46,0.4545,1.0,0.1642,3,0,87
23,2,1,12,4,0.46,0.4545,1.0,0.1642,3,0,53
0,3,1,12,4,0.44,0.4394,1.0,0.194,1,0,33
1,3,1,12,4,0.46,0.4545,1.0,0.2537,2,0,13
2,3,1,12,4,0.46,0.4545,1.0,0.2239,3,0,6
3,3,1,12,4,0.46,0.4545,1.0,0.2239,3,0,3
4,3,1,12,4,0.46,0.4545,1.0,0.1642,3,0,1
5,3,1,12,4,0.46,0.4545,1.0,0.1642,3,0,3
6,3,1,12,4,0.48,0.4697,1.0,0.4179,3,0,18
7,3,1,12,4,0.44,0.4394,1.0,0.1045,3,0,46
8,3,1,12,4,0.44,0.4394,1.0,0.0,3,0,86
9,3,1,12,4,0.44,0.4394,1.0,0.2537,3,0,64
10,3,1,12,4,0.44,0.4394,1.0,0.0896,3,0,33
11,3,1,12,4,0.44,0.4394,1.0,0.0896,3,0,50
12,3,1,12,4,0.44,0.4394,1.0,0.1343,3,0,33
13,3,1,12,4,0.44,0.4394,1.0,0.194,3,0,33
14,3,1,12,4,0.44,0.4394,1.0,0.194,3,0,25
15,3,1,12,4,0.42,0.4242,0.94,0.2239,3,0,30
16,3,1,12,4,0.42,0.4242,0.94,0.194,3,0,31
17,3,1,12,4,0.4,0.4091,1.0,0.3284,3,0,52
18,3,1,12,4,0.4,0.4091,0.94,0.2985,3,0,51
19,3,1,12,4,0.34,0.2879,0.87,0.6418,3,0,33
20,3,1,12,4,0.34,0.2879,0.87,0.6418,3,0,26
21,3,1,12,4,0.3,0.2576,0.87,0.5224,3,0,6
22,3,1,12,4,0.24,0.197,0.93,0.4478,3,0,13
23,3,1,12,4,0.24,0.2121,0.93,0.3881,1,0,16
0,4,1,12,4,0.26,0.2273,0.87,0.2985,2,0,21
1,4,1,12,4,0.26,0.2273,0.81,0.3582,1,0,7
2,4,1,12,4,0.28,0.2727,0.65,0.2239,1,0,4
3,4,1,12,4,0.26,0.2273,0.6,0.2985,1,0,1
4,4,1,12,4,0.24,0.197,0.6,0.4627,2,0,2
5,4,1,12,4,0.22,0.2121,0.64,0.2239,1,0,12
6,4,1,12,4,0.22,0.2121,0.55,0.2836,1,0,71
7,4,1,12,4,0.22,0.2121,0.6,0.2239,1,0,244
8,4,1,12,4,0.22,0.2121,0.55,0.2836,1,0,429
9,4,1,12,4,0.24,0.2121,0.52,0.3881,1,0,225
10,4,1,12,4,0.26,0.2273,0.52,0.3284,1,0,110
11,4,1,12,4,0.28,0.2727,0.52,0.2537,1,0,106
12,4,1,12,4,0.28,0.2576,0.52,0.3284,1,0,156
13,4,1,12,4,0.3,0.2727,0.49,0.3582,1,0,124
14,4,1,12,4,0.32,0.303,0.45,0.2537,1,0,137
15,4,1,12,4,0.32,0.3333,0.45,0.1343,1,0,117
16,4,1,12,4,0.32,0.3182,0.45,0.194,1,0,208
17,4,1,12,4,0.3,0.3182,0.49,0.1045,1,0,331
18,4,1,12,4,0.28,0.2727,0.52,0.2239,1,0,318
19,4,1,12,4,0.26,0.2727,0.56,0.1045,1,0,232
20,4,1,12,4,0.26,0.2727,0.6,0.1045,1,0,175
21,4,1,12,4,0.28,0.303,0.61,0.0896,1,0,139
22,4,1,12,4,0.26,0.2727,0.65,0.1343,1,0,92
23,4,1,12,4,0.24,0.2576,0.7,0.1045,1,0,61
0,5,1,12,4,0.24,0.2879,0.65,0.0,1,0,34
1,5,1,12,4,0.24,0.2879,0.65,0.0,1,0,14
2,5,1,12,4,0.24,0.2879,0.7,0.0,1,0,12
3,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,6
4,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,2
5,5,1,12,4,0.22,0.2727,0.8,0.0,1,0,20
6,5,1,12,4,0.22,0.2576,0.8,0.0896,1,0,63
7,5,1,12,4,0.22,0.2576,0.75,0.0896,1,0,199
8,5,1,12,4,0.24,0.2879,0.81,0.0,1,0,385
9,5,1,12,4,0.26,0.2879,0.81,0.0896,1,0,264
10,5,1,12,4,0.3,0.303,0.7,0.1642,2,0,126
11,5,1,12,4,0.32,0.303,0.7,0.2537,1,0,136
12,5,1,12,4,0.36,0.3333,0.57,0.2985,1,0,173
13,5,1,12,4,0.38,0.3939,0.5,0.194,1,0,168
14,5,1,12,4,0.38,0.3939,0.46,0.2836,1,0,187
15,5,1,12,4,0.38,0.3939,0.46,0.2836,1,0,189
16,5,1,12,4,0.36,0.3485,0.62,0.1343,1,0,250
17,5,1,12,4,0.34,0.3485,0.66,0.1045,1,0,362
18,5,1,12,4,0.34,0.3636,0.61,0.0,1,0,318
19,5,1,12,4,0.34,0.3636,0.61,0.0,1,0,199
20,5,1,12,4,0.3,0.3333,0.81,0.0,1,0,150
21,5,1,12,4,0.3,0.3333,0.75,0.0,1,0,140
22,5,1,12,4,0.28,0.3182,0.87,0.0,1,0,129
23,5,1,12,4,0.28,0.3182,0.81,0.0,1,0,94
0,6,0,12,4,0.26,0.2727,0.81,0.1045,2,0,77
1,6,0,12,4,0.26,0.2576,0.7,0.1642,2,0,66
2,6,0,12,4,0.28,0.303,0.61,0.0896,2,0,60
3,6,0,12,4,0.28,0.303,0.61,0.0896,2,0,25
4,6,0,12,4,0.26,0.2727,0.65,0.1045,2,0,3
5,6,0,12,4,0.26,0.2576,0.6,0.1642,1,0,6
7,6,0,12,4,0.24,0.2273,0.65,0.194,1,0,11
8,6,0,12,4,0.26,0.2727,0.65,0.1343,1,0,73
9,6,0,12,4,0.28,0.2576,0.61,0.2836,1,0,149
10,6,0,12,4,0.32,0.303,0.57,0.2537,1,0,192
11,6,0,12,4,0.32,0.2879,0.53,0.4179,1,0,236
12,6,0,12,4,0.32,0.2879,0.45,0.4179,1,0,283
13,6,0,12,4,0.34,0.303,0.34,0.4179,1,0,286
14,6,0,12,4,0.34,0.303,0.31,0.3284,1,0,293
15,6,0,12,4,0.34,0.303,0.34,0.3582,1,0,299
16,6,0,12,4,0.32,0.2879,0.31,0.3881,1,0,241
17,6,0,12,4,0.28,0.2576,0.36,0.3284,1,0,185
18,6,0,12,4,0.26,0.2576,0.38,0.2239,1,0,172
19,6,0,12,4,0.26,0.2424,0.38,0.2836,1,0,154
20,6,0,12,4,0.24,0.2273,0.35,0.2239,1,0,124
21,6,0,12,4,0.22,0.2121,0.44,0.2239,1,0,83
22,6,0,12,4,0.22,0.2273,0.41,0.1343,1,0,95
23,6,0,12,4,0.2,0.2121,0.47,0.1642,1,0,66
0,0,0,12,4,0.2,0.197,0.51,0.2239,1,0,74
1,0,0,12,4,0.16,0.1515,0.59,0.2239,1,0,62
2,0,0,12,4,0.18,0.1667,0.55,0.2537,1,0,52
3,0,0,12,4,0.16,0.1818,0.59,0.1343,1,0,19
4,0,0,12,4,0.16,0.1667,0.59,0.1642,1,0,5
