temp,atemp,hum,windspeed,season,mnth,hr,weekday,holiday,workingday,weathersit,casual,registered,cnt
0.5,0.4848,0.77,0.0,4,10,22,1,0,1,1,16,88,104
0.48,0.4697,0.88,0.0,4,10,23,1,0,1,2,10,52,62
0.48,0.4697,0.82,0.0,4,10,0,2,0,1,1,8,23,31
0.46,0.4545,0.88,0.0,4,10,1,2,0,1,2,4,7,11
0.44,0.4394,0.94,0.0896,4,10,2,2,0,1,1,1,4,5
0.44,0.4394,0.94,0.0896,4,10,3,2,0,1,1,0,1,1
0.44,0.4394,0.94,0.1045,4,10,4,2,0,1,2,0,4,4
0.46,0.4545,0.88,0.0,4,10,5,2,0,1,2,2,19,21
0.46,0.4545,0.82,0.0896,4,10,6,2,0,1,1,4,105,109
0.46,0.4545,0.88,0.0896,4,10,7,2,0,1,1,15,326,341
0.5,0.4848,0.77,0.0896,4,10,8,2,0,1,1,25,474,499
0.52,0.5,0.77,0.0896,4,10,9,2,0,1,2,29,198,227
0.56,0.5303,0.68,0.0,4,10,10,2,0,1,2,27,75,102
0.6,0.6212,0.49,0.1045,4,10,11,2,0,1,2,35,112,147
0.62,0.6212,0.43,0.0896,4,10,12,2,0,1,2,42,159,201
0.64,0.6212,0.38,0.194,4,10,13,2,0,1,2,48,171,219
0.62,0.6212,0.41,0.1642,4,10,14,2,0,1,2,32,137,169
0.62,0.6212,0.5,0.194,4,10,15,2,0,1,1,66,139,205
0.62,0.6212,0.57,0.2537,4,10,16,2,0,1,1,58,246,304
0.6,0.6061,0.6,0.1343,4,10,17,2,0,1,1,72,553,625
0.56,0.5303,0.68,0.1045,4,10,18,2,0,1,1,58,512,570
0.56,0.5303,0.6,0.1045,4,10,19,2,0,1,1,31,286,317
0.54,0.5152,0.64,0.1642,4,10,20,2,0,1,1,23,204,227
0.54,0.5152,0.68,0.1343,4,10,21,2,0,1,2,28,178,206
0.52,0.5,0.77,0.1642,4,10,22,2,0,1,2,22,115,137
0.52,0.5,0.77,0.194,4,10,23,2,0,1,2,7,63,70
0.52,0.5,0.77,0.194,4,10,0,3,0,1,2,11,23,34
0.52,0.5,0.77,0.194,4,10,1,3,0,1,2,7,9,16
0.52,0.5,0.77,0.194,4,10,2,3,0,1,2,1,6,7
0.5,0.4848,0.94,0.194,4,10,4,3,0,1,3,0,3,3
0.5,0.4848,1.0,0.1045,4,10,5,3,0,1,3,0,3,3
0.52,0.5,0.83,0.2537,4,10,6,3,0,1,3,3,28,31
0.52,0.5,0.77,0.2537,4,10,7,3,0,1,3,1,67,68
0.54,0.5152,0.7,0.4925,4,10,8,3,0,1,3,10,200,210
0.52,0.5,0.88,0.4925,4,10,9,3,0,1,3,17,185,202
0.52,0.5,0.88,0.4925,4,10,10,3,0,1,3,14,109,123
0.52,0.5,0.94,0.2537,4,10,11,3,0,1,3,33,116,149
0.52,0.5,0.94,0.3284,4,10,12,3,0,1,3,13,117,130
0.54,0.5152,0.94,0.2836,4,10,13,3,0,1,2,20,86,106
0.54,0.5152,0.94,0.1642,4,10,14,3,0,1,3,17,80,97
0.54,0.5152,1.0,0.1343,4,10,15,3,0,1,3,21,99,120
0.56,0.5303,0.94,0.1642,4,10,16,3,0,1,3,21,180,201
0.56,0.5303,0.94,0.1642,4,10,17,3,0,1,3,11,170,181
0.56,0.5303,1.0,0.1642,4,10,18,3,0,1,3,8,132,140
0.6,0.5455,0.88,0.1343,4,10,19,3,0,1,2,8,189,197
0.6,0.5152,0.94,0.0896,4,10,20,3,0,1,3,5,140,145
0.58,0.5455,0.94,0.1343,4,10,21,3,0,1,2,6,79,85
0.58,0.5455,0.94,0.3582,4,10,22,3,0,1,2,13,94,107
0.58,0.5455,0.94,0.3582,4,10,23,3,0,1,2,14,55,69
0.56,0.5303,0.94,0.2985,4,10,0,4,0,1,1,4,22,26
0.56,0.5303,0.88,0.3582,4,10,1,4,0,1,1,4,11,15
0.56,0.5303,0.88,0.4478,4,10,2,4,0,1,1,0,4,4
0.5,0.4848,0.82,0.4627,4,10,3,4,0,1,1,0,1,1
0.5,0.4848,0.82,0.4627,4,10,4,4,0,1,1,2,6,8
0.48,0.4697,0.82,0.3582,4,10,5,4,0,1,1,2,24,26
0.44,0.4394,0.82,0.4179,4,10,6,4,0,1,1,5,87,92
0.42,0.4242,0.77,0.4478,4,10,7,4,0,1,1,15,303,318
0.44,0.4394,0.67,0.5224,4,10,8,4,0,1,1,17,409,426
0.44,0.4394,0.67,0.5821,4,10,9,4,0,1,1,26,197,223
0.46,0.4545,0.59,0.4478,4,10,10,4,0,1,1,25,105,130
0.48,0.4697,0.55,0.5224,4,10,11,4,0,1,1,30,99,129
0.48,0.4697,0.48,0.5224,4,10,12,4,0,1,1,28,171,199
0.5,0.4848,0.45,0.5821,4,10,13,4,0,1,1,28,136,164
0.48,0.4697,0.48,0.5522,4,10,14,4,0,1,2,38,117,155
0.48,0.4697,0.51,0.4478,4,10,15,4,0,1,2,22,138,160
0.48,0.4697,0.51,0.4478,4,10,16,4,0,1,2,31,203,234
0.48,0.4697,0.48,0.3881,4,10,17,4,0,1,2,56,438,494
0.46,0.4545,0.51,0.2985,4,10,18,4,0,1,2,39,430,469
0.46,0.4545,0.51,0.3582,4,10,19,4,0,1,1,20,278,298
0.46,0.4545,0.51,0.3284,4,10,20,4,0,1,2,34,207,241
0.44,0.4394,0.51,0.2985,4,10,21,4,0,1,1,16,149,165
0.44,0.4394,0.51,0.3284,4,10,22,4,0,1,1,22,106,128
0.42,0.4242,0.58,0.2537,4,10,23,4,0,1,1,7,83,90
0.4,0.4091,0.62,0.2537,4,10,0,5,0,1,1,8,42,50
0.4,0.4091,0.62,0.2239,4,10,1,5,0,1,1,7,19,26
0.38,0.3939,0.66,0.1642,4,10,2,5,0,1,1,6,12,18
0.36,0.3485,0.71,0.1343,4,10,3,5,0,1,1,0,7,7
0.36,0.3485,0.71,0.1642,4,10,4,5,0,1,1,0,6,6
0.34,0.3333,0.76,0.194,4,10,5,5,0,1,1,0,31,31
0.36,0.3485,0.71,0.1642,4,10,6,5,0,1,1,7,78,85
0.36,0.3485,0.71,0.1642,4,10,7,5,0,1,1,5,228,233
0.4,0.4091,0.62,0.194,4,10,8,5,0,1,1,16,386,402
0.42,0.4242,0.58,0.1343,4,10,9,5,0,1,2,33,189,222
0.46,0.4545,0.51,0.1642,4,10,10,5,0,1,1,32,106,138
0.5,0.4848,0.45,0.2239,4,10,11,5,0,1,1,39,135,174
0.5,0.4848,0.45,0.2985,4,10,12,5,0,1,1,47,193,240
0.48,0.4697,0.48,0.3284,4,10,13,5,0,1,1,43,163,206
0.52,0.5,0.42,0.2985,4,10,14,5,0,1,1,67,131,198
0.5,0.4848,0.45,0.2836,4,10,15,5,0,1,1,57,178,235
0.5,0.4848,0.45,0.2537,4,10,16,5,0,1,1,60,242,302
0.46,0.4545,0.51,0.2537,4,10,17,5,0,1,2,79,445,524
0.44,0.4394,0.54,0.2537,4,10,18,5,0,1,2,43,354,397
0.44,0.4394,0.54,0.3881,4,10,19,5,0,1,2,25,228,253
0.44,0.4394,0.54,0.2239,4,10,20,5,0,1,2,29,155,184
0.42,0.4242,0.58,0.1642,4,10,21,5,0,1,1,31,112,143
0.42,0.4242,0.54,0.1642,4,10,22,5,0,1,1,24,89,113
0.4,0.4091,0.62,0.2239,4,10,23,5,0,1,1,18,99,117
0.4,0.4091,0.62,0.194,4,10,0,6,0,0,1,16,80,96
0.4,0.4091,0.62,0.194,4,10,1,6,0,0,1,20,50,70
0.4,0.4091,0.62,0.2537,4,10,2,6,0,0,1,6,25,31
0.4,0.4091,0.62,0.1343,4,10,3,6,0,0,1,1,19,20
0.38,0.3939,0.66,0.0896,4,10,4,6,0,0,1,4,4,8
0.38,0.3939,0.66,0.0,4,10,5,6,0,0,1,1,7,8
0.36,0.3788,0.71,0.0,4,10,6,6,0,0,1,1,17,18
0.36,0.3636,0.76,0.1045,4,10,7,6,0,0,1,8,49,57
0.4,0.4091,0.71,0.0,4,10,8,6,0,0,1,26,88,114
0.42,0.4242,0.67,0.0896,4,10,9,6,0,0,1,47,122,169
0.44,0.4394,0.62,0.1045,4,10,10,6,0,0,2,87,149,236
0.44,0.4394,0.62,0.1045,4,10,11,6,0,0,2,110,172,282
0.46,0.4545,0.55,0.0896,4,10,12,6,0,0,1,132,211,343
0.5,0.4848,0.45,0.0,4,10,13,6,0,0,1,136,186,322
0.48,0.4697,0.48,0.2239,4,10,14,6,0,0,2,133,177,310
0.48,0.4697,0.51,0.2239,4,10,15,6,0,0,1,159,223,382
0.5,0.4848,0.45,0.194,4,10,16,6,0,0,1,169,190,359
0.46,0.4545,0.55,0.1343,4,10,17,6,0,0,1,143,217,360
0.44,0.4394,0.54,0.0896,4,10,18,6,0,0,1,111,224,335
0.44,0.4394,0.67,0.0,4,10,19,6,0,0,1,47,173,220
0.42,0.4242,0.67,0.0,4,10,20,6,0,0,1,48,111,159
0.4,0.4091,0.76,0.0,4,10,21,6,0,0,1,37,120,157
0.4,0.4091,0.76,0.0,4,10,22,6,0,0,1,30,114,144
0.38,0.3939,0.82,0.0,4,10,23,6,0,0,1,27,81,108
0.36,0.3788,0.87,0.0,4,10,0,0,0,0,1,24,64,88
0.36,0.3788,0.87,0.0,4,10,1,0,0,0,1,11,60,71
0.34,0.3485,0.87,0.0896,4,10,2,0,0,0,1,10,40,50
0.34,0.3636,0.87,0.0,4,10,3,0,0,0,1,15,31,46
0.34,0.3636,0.87,0.0,4,10,4,0,0,0,1,5,1,6
0.32,0.3485,0.87,0.0,4,10,5,0,0,0,1,1,2,3
0.32,0.3333,0.87,0.1045,4,10,6,0,0,0,1,0,12,12
0.34,0.3485,0.87,0.0896,4,10,7,0,0,0,1,3,18,21
0.36,0.3485,0.87,0.1343,4,10,8,0,0,0,1,32,56,88
0.4,0.4091,0.76,0.0,4,10,9,0,0,0,1,48,95,143
0.42,0.4242,0.71,0.0896,4,10,10,0,0,0,1,104,185,289
0.46,0.4545,0.72,0.1642,4,10,11,0,0,0,1,131,202,333
0.5,0.4848,0.59,0.2537,4,10,12,0,0,0,1,164,249,413
0.52,0.5,0.55,0.194,4,10,13,0,0,0,1,160,255,415
0.52,0.5,0.52,0.1642,4,10,15,0,0,0,1,171,216,387
0.5,0.4848,0.63,0.1343,4,10,17,0,0,0,1,120,220,340
0.5,0.4848,0.63,0.1045,4,10,18,0,0,0,1,88,196,284
0.46,0.4545,0.77,0.0,4,10,19,0,0,0,1,53,140,193
0.44,0.4394,0.72,0.0896,4,10,20,0,0,0,1,32,112,144
0.44,0.4394,0.72,0.0896,4,10,21,0,0,0,1,24,75,99
0.42,0.4242,0.77,0.1045,4,10,22,0,0,0,1,25,69,94
0.42,0.4242,0.77,0.1642,4,10,23,0,0,0,1,18,31,49
0.42,0.4242,0.77,0.0,4,10,0,1,0,1,1,6,26,32
0.4,0.4091,0.82,0.1343,4,10,1,1,0,1,1,7,8,15
0.4,0.4091,0.87,0.1045,4,10,2,1,0,1,1,1,6,7
0.4,0.4091,0.82,0.0896,4,10,3,1,0,1,1,1,3,4
0.4,0.4091,0.82,0.0,4,10,4,1,0,1,1,1,5,6
0.38,0.3939,0.87,0.0,4,10,5,1,0,1,1,2,19,21
0.4,0.4091,0.87,0.1045,4,10,6,1,0,1,1,3,83,86
0.38,0.3939,0.94,0.1045,4,10,7,1,0,1,2,11,274,285
0.42,0.4242,0.88,0.1642,4,10,8,1,0,1,2,20,378,398
0.44,0.4394,0.82,0.1642,4,10,9,1,0,1,2,29,166,195
0.46,0.4545,0.82,0.2537,4,10,10,1,0,1,2,47,82,129
0.5,0.4848,0.72,0.1642,4,10,11,1,0,1,2,59,109,168
0.52,0.5,0.68,0.1045,4,10,12,1,0,1,2,64,156,220
0.54,0.5152,0.64,0.2239,4,10,13,1,0,1,2,60,138,198
0.54,0.5152,0.64,0.194,4,10,14,1,0,1,2,63,143,206
0.56,0.5303,0.6,0.1642,4,10,15,1,0,1,1,52,125,177
0.54,0.5152,0.64,0.194,4,10,16,1,0,1,1,68,242,310
0.52,0.5,0.68,0.1343,4,10,17,1,0,1,1,87,527,614
0.54,0.5152,0.6,0.0896,4,10,18,1,0,1,1,58,428,486
0.48,0.4697,0.82,0.0,4,10,19,1,0,1,3,25,212,237
0.48,0.4697,0.82,0.1045,4,10,20,1,0,1,1,11,118,129
0.46,0.4545,0.87,0.1045,4,10,21,1,0,1,1,12,114,126
0.48,0.4697,0.75,0.1642,4,10,22,1,0,1,1,3,76,79
0.46,0.4545,0.77,0.0896,4,10,23,1,0,1,1,9,50,59
0.44,0.4394,0.77,0.1343,4,10,0,2,0,1,1,4,26,30
0.44,0.4394,0.77,0.1343,4,10,1,2,0,1,1,5,6,11
0.42,0.4242,0.82,0.1343,4,10,2,2,0,1,1,2,3,5
0.4,0.4091,0.87,0.0,4,10,3,2,0,1,1,1,3,4
0.38,0.3939,0.87,0.1343,4,10,4,2,0,1,1,0,5,5
0.38,0.3939,0.87,0.1343,4,10,5,2,0,1,1,0,24,24
0.38,0.3939,0.82,0.1045,4,10,6,2,0,1,1,3,95,98
0.4,0.4091,0.76,0.194,4,10,7,2,0,1,1,15,299,314
0.44,0.4394,0.72,0.0,4,10,8,2,0,1,1,25,383,408
0.48,0.4697,0.55,0.2239,4,10,9,2,0,1,1,29,194,223
0.5,0.4848,0.51,0.2537,4,10,10,2,0,1,1,26,102,128
0.52,0.5,0.48,0.2836,4,10,11,2,0,1,1,46,120,166
0.54,0.5152,0.39,0.3582,4,10,12,2,0,1,1,35,165,200
0.56,0.5303,0.37,0.3881,4,10,13,2,0,1,1,37,161,198
0.56,0.5303,0.4,0.2537,4,10,14,2,0,1,1,66,134,200
0.56,0.5303,0.37,0.1045,4,10,15,2,0,1,1,63,171,234
0.56,0.5303,0.37,0.194,4,10,16,2,0,1,1,52,233,285
0.56,0.5303,0.37,0.1045,4,10,17,2,0,1,1,68,517,585
0.52,0.5,0.42,0.1045,4,10,18,2,0,1,1,65,453,518
0.48,0.4697,0.67,0.194,4,10,19,2,0,1,1,44,294,338
0.46,0.4545,0.67,0.1045,4,10,20,2,0,1,1,40,208,248
0.44,0.4394,0.72,0.1343,4,10,21,2,0,1,1,32,169,201
0.46,0.4545,0.67,0.194,4,10,22,2,0,1,1,22,148,170
0.44,0.4394,0.72,0.1343,4,10,23,2,0,1,1,15,79,94
0.44,0.4394,0.72,0.194,4,10,0,3,0,1,1,4,28,32
0.44,0.4394,0.67,0.2537,4,10,1,3,0,1,1,3,9,12
0.44,0.4394,0.67,0.1642,4,10,2,3,0,1,1,2,1,3
0.44,0.4394,0.67,0.2239,4,10,3,3,0,1,1,0,3,3
0.42,0.4242,0.71,0.2537,4,10,4,3,0,1,1,0,5,5
0.42,0.4242,0.71,0.2239,4,10,5,3,0,1,1,0,21,21
0.42,0.4242,0.71,0.2239,4,10,6,3,0,1,1,0,92,92
0.42,0.4242,0.71,0.1642,4,10,7,3,0,1,1,15,284,299
0.44,0.4394,0.67,0.194,4,10,8,3,0,1,2,26,438,464
0.48,0.4697,0.63,0.2239,4,10,9,3,0,1,2,14,226,240
0.52,0.5,0.62,0.2537,4,10,10,3,0,1,2,26,105,131
0.52,0.5,0.59,0.3284,4,10,11,3,0,1,1,23,132,155
0.58,0.5455,0.53,0.2239,4,10,12,3,0,1,3,39,155,194
0.56,0.5303,0.6,0.1045,4,10,13,3,0,1,3,20,62,82
0.52,0.5,0.77,0.0,4,10,14,3,0,1,2,14,52,66
0.52,0.5,0.77,0.0,4,10,15,3,0,1,2,11,59,70
0.52,0.5,0.77,0.0896,4,10,16,3,0,1,2,17,196,213
0.52,0.5,0.77,0.1045,4,10,17,3,0,1,2,40,414,454
0.52,0.5,0.77,0.1642,4,10,18,3,0,1,1,55,398,453
0.5,0.4848,0.82,0.0,4,10,19,3,0,1,1,25,306,331
0.5,0.4848,0.88,0.0,4,10,20,3,0,1,1,27,180,207
0.52,0.5,0.77,0.0,4,10,21,3,0,1,2,17,140,157
0.48,0.4697,0.88,0.0896,4,10,22,3,0,1,2,23,112,135
0.48,0.4697,0.88,0.0896,4,10,23,3,0,1,2,3,72,75
0.46,0.4545,0.94,0.0,4,10,0,4,0,1,1,3,23,26
0.46,0.4545,0.94,0.0,4,10,1,4,0,1,1,2,9,11
0.46,0.4545,0.94,0.0,4,10,2,4,0,1,3,3,5,8
0.46,0.4545,0.94,0.0,4,10,3,4,0,1,3,1,3,4
0.48,0.4697,0.88,0.0,4,10,4,4,0,1,3,1,3,4
0.48,0.4697,0.88,0.0896,4,10,5,4,0,1,3,1,14,15
0.5,0.4848,0.82,0.0,4,10,6,4,0,1,3,4,42,46
0.46,0.4545,0.94,0.0896,4,10,7,4,0,1,2,9,128,137
0.48,0.4697,0.88,0.194,4,10,8,4,0,1,3,12,304,316
0.5,0.4848,0.82,0.1642,4,10,9,4,0,1,2,16,155,171
0.5,0.4848,0.88,0.194,4,10,10,4,0,1,3,10,52,62
0.5,0.4848,0.88,0.1343,4,10,11,4,0,1,3,8,44,52
0.5,0.4848,0.88,0.1343,4,10,12,4,0,1,3,8,45,53
0.5,0.4848,0.88,0.1642,4,10,13,4,0,1,2,10,64,74
0.52,0.5,0.83,0.0,4,10,14,4,0,1,2,16,76,92
0.52,0.5,0.83,0.1045,4,10,15,4,0,1,2,12,95,107
0.56,0.5303,0.73,0.1642,4,10,16,4,0,1,2,14,193,207
0.5,0.4848,0.72,0.4627,4,10,17,4,0,1,2,31,291,322
0.48,0.4697,0.67,0.4627,4,10,18,4,0,1,2,14,226,240
0.44,0.4394,0.67,0.4627,4,10,19,4,0,1,2,19,200,219
0.42,0.4242,0.67,0.4925,4,10,20,4,0,1,1,11,171,182
0.4,0.4091,0.62,0.5224,4,10,21,4,0,1,1,13,119,132
0.36,0.3182,0.66,0.4925,4,10,22,4,0,1,1,14,97,111
0.34,0.303,0.61,0.4179,4,10,23,4,0,1,1,8,60,68
0.34,0.3182,0.66,0.2537,4,10,0,5,0,1,1,4,40,44
0.32,0.303,0.66,0.2537,4,10,1,5,0,1,1,7,9,16
0.32,0.303,0.66,0.2836,4,10,2,5,0,1,1,1,3,4
0.3,0.2879,0.7,0.2836,4,10,3,5,0,1,1,4,4,8
0.3,0.2879,0.65,0.2836,4,10,4,5,0,1,1,5,5,10
0.3,0.2879,0.61,0.2537,4,10,5,5,0,1,2,0,25,25
0.28,0.2727,0.65,0.2537,4,10,6,5,0,1,1,1,74,75
0.28,0.2727,0.65,0.2537,4,10,7,5,0,1,1,6,199,205
0.3,0.2879,0.61,0.2836,4,10,8,5,0,1,1,13,361,374
0.32,0.303,0.57,0.2239,4,10,9,5,0,1,1,19,210,229
0.34,0.3182,0.57,0.2239,4,10,10,5,0,1,1,28,102,130
0.36,0.3485,0.5,0.2239,4,10,11,5,0,1,1,40,128,168
0.38,0.3939,0.4,0.1642,4,10,12,5,0,1,2,46,167,213
0.38,0.3939,0.42,0.2239,4,10,13,5,0,1,2,43,185,228
0.36,0.3485,0.46,0.194,4,10,14,5,0,1,2,33,152,185
0.36,0.3333,0.43,0.2537,4,10,15,5,0,1,2,44,171,215
0.36,0.3485,0.46,0.1642,4,10,16,5,0,1,2,46,262,308
0.36,0.3485,0.5,0.1343,4,10,17,5,0,1,2,35,411,446
0.36,0.3485,0.53,0.1642,4,10,18,5,0,1,2,36,332,368
0.36,0.3485,0.5,0.1343,4,10,19,5,0,1,2,16,188,204
0.34,0.3182,0.61,0.2239,4,10,20,5,0,1,3,12,131,143
0.32,0.3182,0.7,0.1642,4,10,21,5,0,1,3,5,69,74
0.3,0.2879,0.75,0.2836,4,10,22,5,0,1,3,4,32,36
0.3,0.2727,0.81,0.3284,4,10,23,5,0,1,3,8,31,39
0.28,0.2576,0.87,0.2985,4,10,0,6,0,0,3,0,19,19
0.3,0.2727,0.87,0.2985,4,10,1,6,0,0,3,0,18,18
0.3,0.2727,0.87,0.2985,4,10,2,6,0,0,3,1,16,17
0.3,0.2727,0.81,0.4179,4,10,3,6,0,0,3,0,8,8
0.3,0.2727,0.81,0.4179,4,10,4,6,0,0,3,0,1,1
0.26,0.2273,0.93,0.3582,4,10,5,6,0,0,3,0,1,1
0.26,0.2273,0.87,0.3582,4,10,6,6,0,0,3,4,1,5
0.26,0.2273,0.87,0.3582,4,10,7,6,0,0,3,1,6,7
0.28,0.2576,0.87,0.3582,4,10,8,6,0,0,3,4,16,20
0.28,0.2576,0.87,0.3582,4,10,9,6,0,0,3,1,19,20
0.26,0.2273,0.93,0.3284,4,10,10,6,0,0,3,0,12,12
0.26,0.2273,0.93,0.3881,4,10,11,6,0,0,3,1,26,27
0.24,0.197,0.87,0.4925,4,10,12,6,0,0,3,6,44,50
0.24,0.197,0.87,0.5224,4,10,13,6,0,0,3,0,30,30
0.24,0.197,0.87,0.4478,4,10,14,6,0,0,3,0,29,29
0.22,0.2121,0.93,0.2537,4,10,15,6,0,0,3,3,38,41
0.22,0.197,0.93,0.3284,4,10,16,6,0,0,3,3,19,22
0.22,0.197,0.93,0.3284,4,10,17,6,0,0,3,3,28,31
0.22,0.197,0.93,0.3284,4,10,18,6,0,0,3,6,37,43
0.24,0.2121,0.87,0.3582,4,10,19,6,0,0,1,3,36,39
0.24,0.2121,0.87,0.3582,4,10,20,6,0,0,1,7,40,47
0.24,0.2121,0.87,0.3582,4,10,21,6,0,0,1,1,49,50
0.22,0.2121,0.87,0.2239,4,10,22,6,0,0,1,10,44,54
0.22,0.2273,0.87,0.194,4,10,23,6,0,0,1,3,33,36
0.22,0.2121,0.87,0.2239,4,10,0,0,0,0,1,7,47,54
0.22,0.2121,0.87,0.2537,4,10,1,0,0,0,1,9,34,43
0.22,0.2121,0.87,0.2836,4,10,2,0,0,0,1,7,43,50
0.24,0.2121,0.75,0.3582,4,10,3,0,0,0,1,7,26,33
0.22,0.197,0.8,0.3284,4,10,4,0,0,0,1,1,10,11
0.24,0.2121,0.75,0.2985,4,10,5,0,0,0,1,0,4,4
0.24,0.2273,0.75,0.2537,4,10,6,0,0,0,1,2,8,10
0.24,0.2879,0.75,0.0,4,10,7,0,0,0,1,7,15,22
0.26,0.2576,0.7,0.2239,4,10,8,0,0,0,1,20,60,80
0.3,0.2879,0.65,0.2537,4,10,9,0,0,0,1,55,92,147
0.32,0.3333,0.61,0.0896,4,10,10,0,0,0,1,53,125,178
0.36,0.3485,0.53,0.2239,4,10,11,0,0,0,1,58,182,240
0.38,0.3939,0.5,0.194,4,10,12,0,0,0,1,85,229,314
0.4,0.4091,0.43,0.2239,4,10,13,0,0,0,1,113,232,345
0.42,0.4242,0.38,0.194,4,10,14,0,0,0,1,91,209,300
0.42,0.4242,0.35,0.1642,4,10,15,0,0,0,1,88,202,290
0.42,0.4242,0.32,0.1343,4,10,16,0,0,0,1,107,213,320
0.4,0.4091,0.35,0.1045,4,10,17,0,0,0,1,54,191,245
0.36,0.3485,0.4,0.1343,4,10,18,0,0,0,1,51,162,213
0.56,0.5303,0.49,0.2985,4,10,19,0,0,0,1,28,125,153
0.34,0.3636,0.57,0.0,4,10,20,0,0,0,1,18,74,92
0.32,0.3485,0.66,0.0,4,10,21,0,0,0,1,4,75,79
0.3,0.3333,0.75,0.0,4,10,22,0,0,0,1,13,58,71
0.26,0.303,0.87,0.0,4,10,23,0,0,0,1,7,30,37
0.26,0.303,0.87,0.0,4,10,0,1,0,1,1,3,20,23
0.26,0.303,0.81,0.0,4,10,1,1,0,1,1,5,8,13
0.24,0.2879,0.87,0.0,4,10,2,1,0,1,1,0,3,3
0.24,0.2576,0.87,0.1045,4,10,3,1,0,1,1,0,3,3
0.24,0.2879,0.87,0.0,4,10,4,1,0,1,1,1,5,6
0.22,0.2727,0.93,0.0,4,10,5,1,0,1,1,0,18,18
0.24,0.2879,0.87,0.0,4,10,6,1,0,1,1,4,82,86
0.24,0.2879,0.93,0.0,4,10,7,1,0,1,1,11,216,227
0.28,0.3182,0.87,0.0,4,10,8,1,0,1,2,17,355,372
0.32,0.3182,0.76,0.1642,4,10,9,1,0,1,2,14,197,211
0.36,0.3485,0.57,0.1642,4,10,10,1,0,1,2,18,87,105
0.4,0.4091,0.5,0.1343,4,10,11,1,0,1,1,31,97,128
0.42,0.4242,0.44,0.2239,4,10,12,1,0,1,1,30,140,170
0.44,0.4394,0.44,0.2239,4,10,13,1,0,1,2,24,128,152
0.44,0.4394,0.47,0.2239,4,10,14,1,0,1,2,22,119,141
0.44,0.4394,0.47,0.1642,4,10,15,1,0,1,1,27,141,168
0.42,0.4242,0.54,0.1642,4,10,16,1,0,1,1,30,242,272
0.42,0.4242,0.54,0.1343,4,10,17,1,0,1,1,44,442,486
0.4,0.4091,0.66,0.0896,4,10,18,1,0,1,1,30,392,422
0.4,0.4091,0.66,0.0896,4,10,19,1,0,1,1,12,226,238
0.4,0.4091,0.66,0.0896,4,10,20,1,0,1,1,18,154,172
0.36,0.3485,0.76,0.194,4,10,21,1,0,1,2,7,109,116
0.36,0.3485,0.76,0.194,4,10,22,1,0,1,2,8,77,85
0.36,0.3485,0.76,0.194,4,10,23,1,0,1,2,6,46,52
0.36,0.3485,0.87,0.1642,4,11,0,2,0,1,2,3,18,21
0.36,0.3485,0.81,0.1343,4,11,1,2,0,1,1,3,8,11
0.36,0.3485,0.81,0.1642,4,11,2,2,0,1,2,1,3,4
0.36,0.3485,0.81,0.1343,4,11,3,2,0,1,2,1,5,6
0.34,0.3182,0.81,0.2239,4,11,4,2,0,1,1,1,7,8
0.32,0.3182,0.81,0.194,4,11,5,2,0,1,1,0,18,18
0.32,0.3182,0.81,0.194,4,11,6,2,0,1,1,3,90,93
0.34,0.3333,0.76,0.194,4,11,7,2,0,1,1,8,246,254
0.36,0.3333,0.71,0.2537,4,11,8,2,0,1,1,17,402,419
0.4,0.4091,0.66,0.1642,4,11,9,2,0,1,1,16,206,222
0.44,0.4394,0.62,0.1343,4,11,10,2,0,1,1,21,114,135
0.46,0.4545,0.63,0.1045,4,11,11,2,0,1,1,16,101,117
0.5,0.4848,0.48,0.0896,4,11,12,2,0,1,1,23,153,176
0.48,0.4697,0.55,0.194,4,11,13,2,0,1,1,20,147,167
0.5,0.4848,0.48,0.2537,4,11,14,2,0,1,1,32,118,150
0.5,0.4848,0.45,0.1343,4,11,15,2,0,1,1,38,148,186
0.48,0.4697,0.44,0.1642,4,11,16,2,0,1,1,46,252,298
0.44,0.4394,0.54,0.1642,4,11,17,2,0,1,1,36,470,506
0.42,0.4242,0.58,0.1045,4,11,18,2,0,1,1,39,421,460
0.42,0.4242,0.58,0.0896,4,11,19,2,0,1,1,39,274,313
0.4,0.4091,0.71,0.0,4,11,20,2,0,1,1,18,191,209
0.36,0.3788,0.81,0.0,4,11,21,2,0,1,1,13,114,127
0.36,0.3788,0.81,0.0,4,11,22,2,0,1,1,5,91,96
0.34,0.3636,0.87,0.0,4,11,23,2,0,1,1,11,61,72
0.32,0.3485,0.87,0.0,4,11,0,3,0,1,1,0,19,19
0.3,0.3333,0.87,0.0,4,11,1,3,0,1,1,2,8,10
0.3,0.3333,0.87,0.0,4,11,2,3,0,1,1,0,2,2
0.3,0.3333,0.75,0.0,4,11,3,3,0,1,1,0,2,2
0.3,0.3333,0.87,0.0,4,11,4,3,0,1,1,0,4,4
0.3,0.3333,0.81,0.0,4,11,5,3,0,1,1,0,27,27
0.3,0.3333,0.81,0.0,4,11,6,3,0,1,1,1,91,92
0.3,0.3333,0.81,0.0,4,11,7,3,0,1,1,11,240,251
0.32,0.3485,0.87,0.0,4,11,8,3,0,1,1,20,452,472
0.34,0.3636,0.87,0.0,4,11,9,3,0,1,1,15,213,228
0.4,0.4091,0.71,0.0896,4,11,10,3,0,1,1,25,108,133
